jobID,agency,numOfPositions,civilServiceTitle,titleCodeNum,jobCategory,salaryFrom,salaryTo,month,year	
379096,NYC EMPLOYEES RETIREMENT SYS,1,COMPUTER SPECIALIST (SOFTWARE),13632,"Technology, Data & Innovation",89509.0,116126.0,1,2019	
457818,POLICE DEPARTMENT,1,CRIME ANALYST,31175,Administration & Human Resources,67677.0,83791.0,3,2021	
456151,DEPT OF HEALTH/MENTAL HYGIENE,1,SPECIAL CONSULTANT (MENTAL HEA,51001,Constituent Services & Community Programs Health Social Services,60132.0,82086.0,1,2021	
459594,DEPT OF INFO TECH & TELECOMM,1,TELECOMMUNICATION MANAGER,82984,"Technology, Data & Innovation",72038.0,135000.0,3,2021	
455902,NYC HOUSING AUTHORITY,1,DEP DIR RESEARCH & POL DEVELP,60931,Communications & Intergovernmental Affairs,72038.0,192152.0,2,2021	
424963,DEPT OF YOUTH & COMM DEV SRVS,1,ADMINISTRATIVE STAFF ANALYST (,10026,"Constituent Services & Community Programs Policy, Research & Analysis",80931.0,103000.0,12,2019	
455426,DEPT OF YOUTH & COMM DEV SRVS,1,ASSOCIATE CONTRACT SPECIALIST,40562,Constituent Services & Community Programs,60193.0,90704.0,2,2021	
454951,DEPARTMENT OF CORRECTION,1,EXECUTIVE AGENCY COUNSEL,95005,Administration & Human Resources,130000.0,150000.0,12,2020	
460022,POLICE DEPARTMENT,1,MANAGER OF RADIO REPAIR OPERAT,8298E,"Technology, Data & Innovation",58700.0,173486.0,3,2021	
458314,FIRE DEPARTMENT,1,ADMINISTRATIVE PSYCHOLOGIST,82980,Health,64922.0,145000.0,3,2021	
458816,DEPARTMENT OF BUILDINGS,20,INSPECTOR (CONSTRUCTION),31622,"Public Safety, Inspections, & Enforcement",45217.0,52000.0,3,2021	
373748,NYC EMPLOYEES RETIREMENT SYS,1,ADMINISTRATIVE MANAGEMENT AUDI,10010,"Administration & Human Resources Finance, Accounting, & Procurement",130000.0,224749.0,11,2018	
458567,OFFICE OF THE COMPTROLLER,1,AGENCY ATTORNEY,30087,Legal Affairs,65000.0,75000.0,2,2021	
458280,DEPARTMENT OF SANITATION,1,ADMINISTRATIVE BUSINESS PROMOT,10009,"Finance, Accounting, & Procurement",80931.0,208826.0,3,2021	
442016,FINANCIAL INFO SVCS AGENCY,1,IT SERVICE MANAGEMENT SPECIALI,95713,"Technology, Data & Innovation",75000.0,100000.0,7,2020	
459718,DEPT OF INFO TECH & TELECOMM,1,TELECOMMUNICATIONS MANAGER (NO,8298A,"Technology, Data & Innovation",58700.0,125000.0,3,2021	
460238,HRA/DEPT OF SOCIAL SERVICES,1,ASSOCIATE STAFF ANALYST,12627,Administration & Human Resources Social Services,65731.0,75591.0,3,2021	
405753,HUMAN RIGHTS COMMISSION,1,HUMAN RIGHTS SPECIALIST (COMM,55018,Constituent Services & Community Programs,47933.0,55123.0,8,2019	
352087,NYC EMPLOYEES RETIREMENT SYS,1,ASSOCIATE STAFF ANALYST,12627,Administration & Human Resources,65731.0,80000.0,7,2018	
458568,OFFICE OF THE COMPTROLLER,2,IT SECURITY SPECIALIST,95622,"Technology, Data & Innovation",75000.0,90000.0,3,2021	
394703,LAW DEPARTMENT,20,CLAIM SPECIALIST,30726,Legal Affairs,40275.0,64307.0,5,2019	
446463,NYC HOUSING AUTHORITY,10,HOUSING EXTERMINATOR (HA),90511,"Health Public Safety, Inspections, & Enforcement",33558.0,54820.0,11,2020	
460189,DEPT OF PARKS & RECREATION,1,ADMINISTRATIVE PARKS & RECREA,1007D,Administration & Human Resources Constituent Services & Community Programs,90000.0,100000.0,3,2021	
242174,ADMIN FOR CHILDREN'S SVCS,2,AGENCY ATTORNEY,30087,Legal Policy & Analysis,57005.0,87027.0,6,2016	
432810,TAXI & LIMOUSINE COMMISSION,1,CLERICAL ASSOCIATE,10251,"Public Safety, Inspections, & Enforcement",36390.0,58953.0,2,2020	
459952,POLICE DEPARTMENT,1,POLICE ADMINISTRATIVE AIDE,10144,Administration & Human Resources,36390.0,55228.0,3,2021	
459286,OFFICE OF THE COMPTROLLER,1,INVESTMENT ANALYST,40925,"Finance, Accounting, & Procurement",49000.0,60000.0,3,2021	
455879,NYC HOUSING AUTHORITY,1,SENIOR INTERGROUP RELATIONS OF,55014,Communications & Intergovernmental Affairs,37846.0,59848.0,2,2021	
420446,OFF OF PAYROLL ADMINISTRATION,1,CLERICAL ASSOCIATE,10251,"Technology, Data & Innovation Policy, Research & Analysis",38851.0,50000.0,10,2019	
453042,OFFICE OF MANAGEMENT & BUDGET,1,BUDGET ANALYST (OMB)-MANAGERIA,0608A,"Constituent Services & Community Programs Engineering, Architecture, & Planning Technology, Data & Innovation Policy, Research & Analysis",98388.0,192152.0,11,2020	
435571,DEPARTMENT OF INVESTIGATION,1,CONFIDENTIAL INVESTIGATOR,31143,"Public Safety, Inspections, & Enforcement",53956.0,60558.0,2,2020	
283075,NYC HOUSING AUTHORITY,1,PLASTERER,92235,Building Operations & Maintenance,99392.83200000001,99392.83200000001,2,2018	
456837,TAXI & LIMOUSINE COMMISSION,1,STAFF ANALYST,12626,"Policy, Research & Analysis",58152.0,74479.0,1,2021	
428091,ADMIN FOR CHILDREN'S SVCS,1,CITY RESEARCH SCIENTIST,21744,Social Services,94283.0,122290.0,3,2021	
428091,ADMIN FOR CHILDREN'S SVCS,1,CITY RESEARCH SCIENTIST,21744,Social Services,94283.0,122290.0,3,2021	
436911,DEPT OF INFO TECH & TELECOMM,2,CYBER SECURITY ANALYST,13633,"Technology, Data & Innovation",78795.0,110000.0,3,2021	
364880,CIVILIAN COMPLAINT REVIEW BD,1,INVESTIGATOR (CCRB),31165,Communications & Intergovernmental Affairs,39370.0,59300.0,9,2018	
447659,OFFICE OF THE COMPTROLLER,1,INVESTMENT MANAGER (COMPTROLLE,95611,"Finance, Accounting, & Procurement",110000.0,133900.0,10,2020	
458227,DEPT OF ENVIRONMENT PROTECTION,80,CITY PARK WORKER,90641,Building Operations & Maintenance,36870.70464,36870.70464,2,2021	
451078,DEPARTMENT FOR THE AGING,1,ADMINISTRATIVE STAFF ANALYST (,10026,"Administration & Human Resources Constituent Services & Community Programs Policy, Research & Analysis Social Services",135000.0,168000.0,2,2021	
219112,NYC HOUSING AUTHORITY,1,MAINTENANCE WORKER,90698,Maintenance & Operations,51907.68,54580.32,1,2016	
456735,TAXI & LIMOUSINE COMMISSION,1,COMMUNITY COORDINATOR,56058,"Public Safety, Inspections, & Enforcement",54100.0,83981.0,1,2021	
460388,CONSUMER AFFAIRS,1,COLLEGE AIDE (ALL CITY DEPTS),10209,Constituent Services & Community Programs Communications & Intergovernmental Affairs,34372.8,44130.24,3,2021	
411308,LAW DEPARTMENT,1,CERTIFIED IT ADMINISTRATOR (LA,13652,"Technology, Data & Innovation",89509.0,102935.0,9,2019	
456101,DEPARTMENT OF TRANSPORTATION,1,CARPENTER,92005,Building Operations & Maintenance,94515.12,94515.12,2,2021	
384945,DEPT OF YOUTH & COMM DEV SRVS,1,ASSOCIATE CONTRACT SPECIALIST,40562,Constituent Services & Community Programs Social Services,58440.0,70000.0,2,2019	
389467,NYC HOUSING AUTHORITY,1,ADMINISTRATIVE CITY PLANNER,10053,"Finance, Accounting, & Procurement Policy, Research & Analysis",56990.0,156829.0,5,2019	
394703,LAW DEPARTMENT,20,CLAIM SPECIALIST,30726,Legal Affairs,40275.0,64307.0,5,2019	
458408,DEPT OF INFO TECH & TELECOMM,2,IT SECURITY SPECIALIST,95622,"Technology, Data & Innovation",75000.0,135000.0,3,2021	
460166,DEPT OF PARKS & RECREATION,1,ADM MANAGER-NON-MGRL FRM M1/M2,1002C,Administration & Human Resources Communications & Intergovernmental Affairs,90000.0,100000.0,3,2021	
458067,POLICE DEPARTMENT,1,POLICE ADMINISTRATIVE AIDE,10144,Administration & Human Resources,36390.0,55228.0,3,2021	
454777,DEPARTMENT OF INVESTIGATION,1,DEPUTY INSPECTOR GENERAL,31144,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement",58700.0,101631.0,12,2020	
389181,NYC HOUSING AUTHORITY,30,HOUSING ASSISTANT (HA),80201,Administration & Human Resources Social Services,36396.0,58987.0,4,2019	
137433,DEPT OF HEALTH/MENTAL HYGIENE,1,PROCUREMENT ANALYST,12158,"Finance, Accounting, & Procurement",50598.0,85053.0,12,2013	
431077,FINANCIAL INFO SVCS AGENCY,1,IT AUTOMATION AND MONITORING E,95712,"Technology, Data & Innovation",75000.0,90000.0,1,2020	
434222,NYC EMPLOYEES RETIREMENT SYS,1,COMPUTER SYSTEMS MANAGER,10050,"Technology, Data & Innovation",106729.0,241434.0,2,2020	
241003,ADMIN FOR CHILDREN'S SVCS,1,COMPUTER ASSOC (SOFTWARE),13631,Information Technology & Telecommunications,60189.0,83440.0,5,2016	
436159,OFF OF PAYROLL ADMINISTRATION,1,ADMINISTRATIVE STAFF ANALYST (,1002D,"Technology, Data & Innovation Policy, Research & Analysis",90000.0,105000.0,3,2020	
456865,POLICE DEPARTMENT,2,POLICE ADMINISTRATIVE AIDE,10144,Administration & Human Resources,36390.0,55228.0,3,2021	
420767,DEPARTMENT OF INVESTIGATION,1,CONFIDENTIAL INVESTIGATOR,31143,"Public Safety, Inspections, & Enforcement",53956.0,60353.0,10,2019	
420708,DEPARTMENT OF CORRECTION,20,INVESTIGATOR(DISCP)(ONLY FOR P,06316,"Public Safety, Inspections, & Enforcement",56473.0,56473.0,10,2019	
445531,OFFICE OF THE COMPTROLLER,2,INVESTMENT ANALYST,40925,"Finance, Accounting, & Procurement",70000.0,80000.0,9,2020	
233549,NYC EMPLOYEES RETIREMENT SYS,1,CERTIFIED IT ADMINISTRATOR (LA,13652,Information Technology & Telecommunications,87203.0,131623.0,3,2016	
347238,POLICE DEPARTMENT,2,INVESTIGATOR TRAINEE (PYRL NOT,31101,"Administration & Human Resources Public Safety, Inspections, & Enforcement",30028.0,42505.0,5,2018	
450631,DEPT OF INFO TECH & TELECOMM,1,TELECOMMUNICATIONS MANAGER (NO,8298A,"Technology, Data & Innovation",58700.0,125000.0,12,2020	
459069,OFFICE OF MANAGEMENT & BUDGET,1,BUDGET ANALYST (OMB),06088,"Technology, Data & Innovation",62480.0,70291.0,3,2021	
458955,DEPARTMENT OF CITY PLANNING,1,CITY PLANNER,22122,"Engineering, Architecture, & Planning",80000.0,90000.0,3,2021	
456282,DEPT OF CITYWIDE ADMIN SVCS,1,STAFF ANALYST,12626,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement",50078.0,57590.0,3,2021	
404892,FINANCIAL INFO SVCS AGENCY,1,IT INFRASTRUCTURE ENGINEER,95714,"Technology, Data & Innovation",75000.0,130000.0,8,2019	
458259,OFFICE OF THE COMPTROLLER,1,CONTRACT SPECIALIST,40561,"Finance, Accounting, & Procurement",50000.0,65000.0,2,2021	
450556,NYC HOUSING AUTHORITY,1,SENIOR ESTIMATOR (GENERAL CONS,20127,"Engineering, Architecture, & Planning",67757.0,98128.0,1,2021	
429687,NYC EMPLOYEES RETIREMENT SYS,1,AGENCY ATTORNEY,30087,Legal Affairs,79620.0,117541.0,1,2020	
457839,NYC EMPLOYEES RETIREMENT SYS,1,CERTIFIED IT ADMINISTRATOR (LA,13652,"Technology, Data & Innovation",85371.0,119883.0,2,2021	
432201,DEPARTMENT OF CORRECTION,1,COMPUTER SPECIALIST (SOFTWARE),13632,"Technology, Data & Innovation",81951.0,94244.0,2,2020	
432201,DEPARTMENT OF CORRECTION,1,COMPUTER SPECIALIST (SOFTWARE),13632,"Technology, Data & Innovation",81951.0,94244.0,2,2020	
458404,NYC HOUSING AUTHORITY,1,COMMUNITY COORDINATOR,56058,Constituent Services & Community Programs Health,54100.0,83981.0,3,2021	
454555,DEPT OF HEALTH/MENTAL HYGIENE,27,JR PHNURSE (SCH HLTH)>20 HR PT,5100B,Health,92451.744,92451.744,12,2020	
458945,NYC HOUSING AUTHORITY,2,ADMINISTRATIVE CONSTRUCTION PR,82991,"Engineering, Architecture, & Planning",105000.0,115000.0,3,2021	
247403,LAW DEPARTMENT,1,CLERICAL ASSOCIATE,10251,Clerical & Administrative Support,32888.0,53281.0,7,2016	
266529,LAW DEPARTMENT,1,STUDENT LEGAL SPECIALIST,05072,Communications & Intergovernmental Affairs,36270.0,41710.0,10,2016	
460176,DEPT OF PARKS & RECREATION,1,ADMINISTRATIVE STAFF ANALYST (,1002D,Administration & Human Resources Constituent Services & Community Programs,90000.0,100000.0,3,2021	
460030,DEPARTMENT OF FINANCE,1,ADMINISTRATIVE TAX AUDITOR,10049,"Finance, Accounting, & Procurement Policy, Research & Analysis",97850.0,112270.0,3,2021	
456018,NYC HOUSING AUTHORITY,2,ASSOCIATE HOUSING DEVELOPMENT,22508,"Constituent Services & Community Programs Engineering, Architecture, & Planning Policy, Research & Analysis",74650.0,109409.0,1,2021	
436199,NYC HOUSING AUTHORITY,4,CONSTRUCTION PROJECT MANAGER,34202,"Engineering, Architecture, & Planning",72063.0,122168.0,4,2020	
415211,DEPARTMENT OF CORRECTION,1,CITY RESEARCH SCIENTIST,21744,"Technology, Data & Innovation Policy, Research & Analysis",73305.0,84301.0,10,2019	
440505,OFFICE OF EMERGENCY MANAGEMENT,1,EMERGENCY PREPAREDNESS SPECIAL,06766,"Engineering, Architecture, & Planning",65000.0,79500.0,12,2020	
457767,POLICE DEPARTMENT,1,CRIME ANALYST,31175,Administration & Human Resources,80568.0,96682.0,3,2021	
441700,OFFICE OF EMERGENCY MANAGEMENT,1,EMERGENCY PREPAREDNESS SPECIAL,06766,"Technology, Data & Innovation",66603.0,68750.0,7,2020	
431033,HUMAN RIGHTS COMMISSION,1,ASSOCIATE HUMAN RIGHTS SPECIAL,55038,Constituent Services & Community Programs,58449.0,67216.0,1,2020	
432997,HUMAN RIGHTS COMMISSION,1,AGENCY ATTORNEY,30087,Legal Affairs,63228.0,72712.0,2,2020	
457525,NYC HOUSING AUTHORITY,1,DEPUTY DIRECTOR OF MANAGEMENT,80275,"Technology, Data & Innovation",72038.0,100000.0,1,2021	
451116,FINANCIAL INFO SVCS AGENCY,1,IT PROJECT SPECIALIST,95710,"Technology, Data & Innovation",100000.0,160000.0,10,2020	
439196,HUMAN RIGHTS COMMISSION,2,HUMAN RIGHTS SPECIALIST (COMM,55018,Constituent Services & Community Programs Social Services,49371.0,56777.0,4,2020	
457685,NYC HOUSING AUTHORITY,10,SUPERVISOR,91310,"Constituent Services & Community Programs Building Operations & Maintenance Public Safety, Inspections, & Enforcement",62475.0,78345.0,2,2021	
234203,ADMIN FOR CHILDREN'S SVCS,1,ASSOCIATE STAFF ANALYST,12627,"Finance, Accounting, & Procurement",63817.0,95022.0,3,2016	
419921,HUMAN RIGHTS COMMISSION,1,ASSOCIATE HUMAN RIGHTS SPECIAL,55038,"Constituent Services & Community Programs Policy, Research & Analysis Social Services",56746.0,65258.0,10,2019	
460084,HOUSING PRESERVATION & DVLPMNT,1,ASSOCIATE HOUSING DEVELOPMENT,22508,Constituent Services & Community Programs,74650.0,85847.0,3,2021	
457764,DEPT OF ENVIRONMENT PROTECTION,1,ASSOCIATE PROJECT MANAGER,22427,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",74650.0,109409.0,2,2021	
457043,NYC HOUSING AUTHORITY,1,EXECUTIVE AGENCY COUNSEL,95005,"Legal Affairs Policy, Research & Analysis",58700.0,130000.0,2,2021	
456344,HRA/DEPT OF SOCIAL SERVICES,10,STAFF NURSE,50910,Health,82071.0,82071.0,1,2021	
451475,NYC HOUSING AUTHORITY,1,AGENCY ATTORNEY,30087,Legal Affairs,79620.0,117541.0,11,2020	
459890,NYC FIRE PENSION FUND,1,ADMINISTRATIVE RETIREMENTS BEN,8298C,"Finance, Accounting, & Procurement",58700.0,120000.0,3,2021	
347444,LAW DEPARTMENT,2,ASSISTANT CORPORATION COUNSEL,30112,Legal Affairs,79079.0,94092.0,5,2018	
239052,ADMIN FOR CHILDREN'S SVCS,1,COMMUNITY COORDINATOR,56058,Community & Business Services Social Services,48895.0,75900.0,5,2016	
348287,DEPT OF HEALTH/MENTAL HYGIENE,6,FORENSIC MORTUARY TECHNICIAN,52040,Health,46056.0,61357.0,6,2018	
424739,DEPARTMENT OF CORRECTION,1,COMPUTER SYSTEMS MANAGER,10050,"Technology, Data & Innovation",99792.00000000003,196822.86624000006,12,2019	
242091,DEPT OF HEALTH/MENTAL HYGIENE,8,PUBLIC HEALTH NURSE (SCHOOL HE,51022,Health,71207.13600000001,81895.96800000001,5,2016	
460002,CONSUMER AFFAIRS,1,COMPUTER SPECIALIST (SOFTWARE),13632,"Technology, Data & Innovation",92194.0,113736.0,3,2021	
404892,FINANCIAL INFO SVCS AGENCY,1,IT INFRASTRUCTURE ENGINEER,95714,"Technology, Data & Innovation",75000.0,130000.0,8,2019	
460330,DEPARTMENT OF CITY PLANNING,1,CITY PLANNER,22122,"Engineering, Architecture, & Planning",65208.0,80988.0,3,2021	
434424,OFF OF PAYROLL ADMINISTRATION,1,PRINCIPAL ADMINISTRATIVE ASSOC,10124,"Administration & Human Resources Technology, Data & Innovation Policy, Research & Analysis",54638.0,83500.0,2,2020	
424660,OFF OF PAYROLL ADMINISTRATION,1,PRINCIPAL ADMINISTRATIVE ASSOC,10124,"Finance, Accounting, & Procurement Policy, Research & Analysis",54638.0,83500.0,12,2019	
435571,DEPARTMENT OF INVESTIGATION,1,CONFIDENTIAL INVESTIGATOR,31143,"Public Safety, Inspections, & Enforcement",53956.0,60558.0,2,2020	
441064,ADMIN FOR CHILDREN'S SVCS,1,LOCKSMITH,90723,Administration & Human Resources Building Operations & Maintenance,66544.56,66544.56,3,2021	
455922,DEPT OF INFO TECH & TELECOMM,1,TELECOMMUNICATIONS MANAGER (NO,8298A,"Technology, Data & Innovation",58700.0,146153.0,3,2021	
458418,CONSUMER AFFAIRS,1,COMPUTER SPECIALIST (SOFTWARE),13632,"Technology, Data & Innovation",98901.0,113736.0,2,2021	
459756,NYC FIRE PENSION FUND,1,COMPUTER SYSTEMS MANAGER,10050,"Finance, Accounting, & Procurement",72038.0,192152.0,3,2021	
459260,MAYORS OFFICE OF CONTRACT SVCS,1,RESEARCH PROJECTS COOR(MA)-MGR,0527A,"Finance, Accounting, & Procurement Technology, Data & Innovation Policy, Research & Analysis",65000.0,72100.0,3,2021	
456045,DEPT OF YOUTH & COMM DEV SRVS,1,COMMUNITY COORDINATOR,56058,"Finance, Accounting, & Procurement",54100.0,83981.0,2,2021	
373602,FINANCIAL INFO SVCS AGENCY,1,IT INFRASTRUCTURE ENGINEER,95714,"Technology, Data & Innovation",75000.0,115000.0,11,2018	
416466,NYC HOUSING AUTHORITY,5,CONSTRUCTION PROJECT MANAGER,34202,"Engineering, Architecture, & Planning",55416.0,83151.0,3,2021	
458424,CONSUMER AFFAIRS,1,ADMINISTRATIVE PUBLIC INFORMAT,10033,Communications & Intergovernmental Affairs,64922.0,70011.0,2,2021	
343755,DEPT OF HEALTH/MENTAL HYGIENE,1,PUBLIC HEALTH NURSE,51011,Health,78429.0,78429.0,5,2018	
399955,PUBLIC ADMINISTRATOR-NEW YORK,1,BOOKKEEPER,40526,"Finance, Accounting, & Procurement",37243.0,49349.0,7,2019	
231945,ADMIN FOR CHILDREN'S SVCS,9,COMMUNITY COORDINATOR,56058,Community & Business Services Social Services,48895.0,75900.0,2,2016	
354234,DEPT OF HEALTH/MENTAL HYGIENE,1,STATIONARY ENGINEER,91644,Building Operations & Maintenance,134918.784,134918.784,7,2018	
451443,NYC HOUSING AUTHORITY,2,ECONOMIST,40910,"Finance, Accounting, & Procurement",56013.0,84862.0,12,2020	
452572,DEPT OF HEALTH/MENTAL HYGIENE,1,ASSOCIATE LABORATORY MICROBIOL,21514,Health,59394.0,75600.0,1,2021	
424356,FINANCIAL INFO SVCS AGENCY,1,IT PROJECT SPECIALIST,95710,"Technology, Data & Innovation",120000.0,150000.0,11,2019	
447637,OFFICE OF THE COMPTROLLER,1,ADMINISTRATIVE ACCOUNTANT (NON,1000B,"Finance, Accounting, & Procurement",80000.0,95000.0,10,2020	
389181,NYC HOUSING AUTHORITY,30,HOUSING ASSISTANT (HA),80201,Administration & Human Resources Social Services,36396.0,58987.0,4,2019	
456253,TAXI & LIMOUSINE COMMISSION,1,COMMUNITY ASSOCIATE,56057,"Finance, Accounting, & Procurement",38333.0,48491.0,1,2021	
456512,DEPT OF INFO TECH & TELECOMM,1,TELECOMMUNICATIONS MANAGER (NO,8298A,"Technology, Data & Innovation",58700.0,90000.0,3,2021	
372246,DEPT OF HEALTH/MENTAL HYGIENE,1,PROCUREMENT ANALYST,12158,"Finance, Accounting, & Procurement",56981.0,93904.0,10,2018	
432997,HUMAN RIGHTS COMMISSION,1,AGENCY ATTORNEY,30087,Legal Affairs,63228.0,72712.0,2,2020	
458574,DEPT OF INFO TECH & TELECOMM,3,IT SECURITY SPECIALIST,95622,"Technology, Data & Innovation",75000.0,135000.0,3,2021	
460232,HOUSING PRESERVATION & DVLPMNT,1,CONSTRUCTION PROJECT MANAGER,34202,Building Operations & Maintenance,67757.0,77921.0,3,2021	
432393,DEPARTMENT OF CORRECTION,5,EXTERMINATOR,90510,"Public Safety, Inspections, & Enforcement",34027.0,47967.0,2,2020	
458955,DEPARTMENT OF CITY PLANNING,1,CITY PLANNER,22122,"Engineering, Architecture, & Planning",80000.0,90000.0,3,2021	
301985,POLICE DEPARTMENT,1,AGENCY ATTORNEY,30087,Legal Affairs,73938.0,109153.0,8,2017	
459402,DEPARTMENT OF TRANSPORTATION,1,CYBER SECURITY ANALYST,13633,"Technology, Data & Innovation",54281.0,77250.0,3,2021	
239204,ADMIN FOR CHILDREN'S SVCS,1,CITY RESEARCH SCIENTIST,21744,Information Technology & Telecommunications Policy & Analysis Social Services,68239.0,85644.0,5,2016	
221045,NYC EMPLOYEES RETIREMENT SYS,1,CERT. IT ADMINISTRATOR WAN,13642,Information Technology & Telecommunications,89383.0,134914.0,10,2015	
453153,DEPARTMENT OF INVESTIGATION,1,DEPUTY INSPECTOR GENERAL,31144,"Public Safety, Inspections, & Enforcement",63301.0,101631.0,11,2020	
439200,HUMAN RIGHTS COMMISSION,1,EXECUTIVE AGENCY COUNSEL,95005,Legal Affairs,58700.0,95000.0,4,2020	
379096,NYC EMPLOYEES RETIREMENT SYS,1,COMPUTER SPECIALIST (SOFTWARE),13632,"Technology, Data & Innovation",89509.0,116126.0,1,2019	
423941,HUMAN RIGHTS COMMISSION,4,AGENCY ATTORNEY,30087,Legal Affairs,63228.0,72712.0,11,2019	
255500,DEPT OF HEALTH/MENTAL HYGIENE,1,ASSOCIATE PUBLIC HEALTH SANITA,31220,Health,54457.0,84641.0,8,2016	
457777,OFFICE OF MANAGEMENT & BUDGET,1,BUDGET ANALYST (OMB)-MANAGERIA,0608A,"Finance, Accounting, & Procurement Legal Affairs Policy, Research & Analysis",141766.0,208826.0,2,2021	
431051,DEPARTMENT OF INVESTIGATION,1,CONFIDENTIAL INVESTIGATOR,31143,"Public Safety, Inspections, & Enforcement",45113.0,56500.0,1,2020	
455407,NYC EMPLOYEES RETIREMENT SYS,1,ADMINISTRATIVE STAFF ANALYST (,1002A,"Finance, Accounting, & Procurement",62862.0,97873.0,12,2020	
281906,LAW DEPARTMENT,1,CLERICAL ASSOCIATE,10251,Administration & Human Resources,33875.0,54879.0,2,2017	
424454,DEPARTMENT OF CORRECTION,2,TELECOMMUNICATIONS ASSOCIATE (,20246,"Technology, Data & Innovation",60550.0,69632.0,11,2019	
237576,ADMIN FOR CHILDREN'S SVCS,1,ADMINISTRATIVE STAFF ANALYST (,1002D,"Finance, Accounting, & Procurement",58675.0,156793.0,4,2016	
457772,OFFICE OF MANAGEMENT & BUDGET,1,BUDGET ANALYST (OMB),06088,"Finance, Accounting, & Procurement Policy, Research & Analysis",46856.0,70291.0,2,2021	
434832,OFF OF PAYROLL ADMINISTRATION,1,CUSTOMER INFORMATION REP,60888,"Technology, Data & Innovation Policy, Research & Analysis",37413.0,60310.0,2,2020	
454813,DEPT OF HEALTH/MENTAL HYGIENE,1,PUBLIC HEALTH SANITARIAN,31215,"Health Public Safety, Inspections, & Enforcement",45722.0,52580.0,1,2021	
371590,LAW DEPARTMENT,1,COMPUTER ASSOC (SOFTWARE),13631,"Technology, Data & Innovation",64657.0,89634.0,10,2018	
434936,DISTRICT ATTORNEY RICHMOND COU,10,ASSISTANT DISTRICT ATTORNEY (S,30114,"Legal Affairs Policy, Research & Analysis",0.0,130000.0,2,2020	
440920,TAXI & LIMOUSINE COMMISSION,1,ADMINISTRATIIVE TAXI & LIMOUSI,10079,"Public Safety, Inspections, & Enforcement",72038.0,100000.0,6,2020	
446903,DEPARTMENT FOR THE AGING,1,ADMINISTRATIVE  PROGRAM OFFICE,10084,Constituent Services & Community Programs Communications & Intergovernmental Affairs Social Services,63301.0,75000.0,2,2021	
300626,POLICE DEPARTMENT,1,STOCK WORKER,12200,Building Operations & Maintenance,34350.0,51360.0,8,2017	
451443,NYC HOUSING AUTHORITY,2,ECONOMIST,40910,"Finance, Accounting, & Procurement",56013.0,84862.0,12,2020	
459185,HOUSING PRESERVATION & DVLPMNT,1,COMMUNITY COORDINATOR,56058,Constituent Services & Community Programs,54100.0,62215.0,3,2021	
459875,DEPARTMENT OF CITY PLANNING,1,ASSISTANT URBAN DESIGNER,22092,"Engineering, Architecture, & Planning",57078.0,65640.0,3,2021	
432041,ADMIN FOR CHILDREN'S SVCS,1,DEPUTY DIRECTOR OF ADMINISTRAT,52485,Social Services,106729.0,230000.0,2,2020	
454859,OFFICE OF THE COMPTROLLER,1,CLERICAL ASSOCIATE,10251,"Finance, Accounting, & Procurement",42000.0,52000.0,12,2020	
355490,NYC EMPLOYEES RETIREMENT SYS,1,CERT IT DEVELOPER (APP),13643,"Technology, Data & Innovation",85823.0,121363.0,7,2018	
459613,DEPT OF INFO TECH & TELECOMM,1,TELECOMMUNICATION MANAGER,82984,"Technology, Data & Innovation",72038.0,170000.0,3,2021	
287169,POLICE DEPARTMENT,1,ADMINISTRATIVE MANAGER,10025,Administration & Human Resources,67060.0,178873.0,4,2017	
268880,ADMIN FOR CHILDREN'S SVCS,2,DIRECTOR OF FIELD OPERATIONS (,95600,Social Services,60435.0,103044.0,1,2017	
458192,NYC HOUSING AUTHORITY,1,ASSISTANT RESIDENT BUILDING SU,80305,Building Operations & Maintenance,49666.0,76064.0,3,2021	
457956,TEACHERS RETIREMENT SYSTEM,1,ADMINISTRATIVE RETIREMENT BENE,82986,"Communications & Intergovernmental Affairs Technology, Data & Innovation Policy, Research & Analysis",80931.0,110000.0,2,2021	
346246,NYC HOUSING AUTHORITY,1,ADM HOUSING DEV SPEC(NON MGRL),8300A,Administration & Human Resources,49990.0,136023.0,10,2018	
432199,DEPARTMENT OF CORRECTION,1,COMPUTER SPECIALIST (SOFTWARE),13632,"Technology, Data & Innovation",85371.0,98177.0,2,2020	
434939,DISTRICT ATTORNEY RICHMOND COU,10,ASSISTANT DISTRICT ATTORNEY (S,30114,"Legal Affairs Policy, Research & Analysis",0.0,69616.0,2,2020	
355490,NYC EMPLOYEES RETIREMENT SYS,1,CERT IT DEVELOPER (APP),13643,"Technology, Data & Innovation",85823.0,121363.0,7,2018	
458211,HRA/DEPT OF SOCIAL SERVICES,1,ADMINISTRATIVE JOB OPPORTUNITY,1024A,Administration & Human Resources Social Services,77688.0,121500.0,2,2021	
199170,DEPT OF HEALTH/MENTAL HYGIENE,1,PUBLIC HEALTH ADVISER,51191,Health,41452.0,52821.0,7,2015	
447659,OFFICE OF THE COMPTROLLER,1,INVESTMENT MANAGER (COMPTROLLE,95611,"Finance, Accounting, & Procurement",110000.0,133900.0,10,2020	
